seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr7	100318187	100318196	10	*	X11553	2056	100318423	100321323	2901	+	226	upstream	226	EPO
chr7	100318290	100318298	9	*	X11554	2056	100318423	100321323	2901	+	124	upstream	124	EPO
chr7	100318320	100318332	13	*	X11555	2056	100318423	100321323	2901	+	90	upstream	90	EPO
chr7	100494608	100494625	18	*	X11557	43	100487615	100494539	6925	-	68	upstream	68	ACHE
chr7	100494653	100494667	15	*	X11558	43	100487615	100494539	6925	-	113	upstream	113	ACHE
chr7	100770210	100770229	20	*	X11559	5054	100770370	100782547	12178	+	140	upstream	140	SERPINE1
chr7	101457875	101457883	9	*	X11572	1523	101459184	101927250	468067	+	1300	upstream	1300	CUX1
chr7	101458131	101458140	10	*	X11573	1523	101459184	101927250	468067	+	1043	upstream	1043	CUX1
chr7	101458535	101458543	9	*	X11574	1523	101459184	101927250	468067	+	640	upstream	640	CUX1
chr7	103086605	103086613	9	*	X11575	375611	102993177	103086624	93448	-	0	inside	10	SLC26A5
chr7	103630265	103630273	9	*	X11576	5649	103112231	103629963	517733	-	301	upstream	301	RELN
chr7	107300745	107300754	10	*	X11577	5172	107301080	107358252	57173	+	325	upstream	325	SLC26A4
chr7	107644182	107644190	9	*	X11583	3912	107564246	107643804	79559	-	377	upstream	377	LAMB1
chr7	107645351	107645360	10	*	X11584	3912	107564246	107643804	79559	-	1546	upstream	1546	LAMB1
chr7	113724677	113724686	10	*	X11590	93986	113726365	114333827	607463	+	1678	upstream	1678	FOXP2
chr7	113726248	113726259	12	*	X11591	93986	113726365	114333827	607463	+	105	upstream	105	FOXP2
chr7	113726266	113726274	9	*	X11592	93986	113726365	114333827	607463	+	90	upstream	90	FOXP2
chr7	113726291	113726299	9	*	X11593	93986	113726365	114333827	607463	+	65	upstream	65	FOXP2
chr7	113726310	113726337	28	*	X11594	93986	113726365	114333827	607463	+	27	upstream	27	FOXP2
chr7	116312577	116312586	10	*	X11601	4233	116312459	116438440	125982	+	0	inside	117	MET
chr7	120628792	120628806	15	*	X11602	79974	120628751	120937498	308748	+	0	inside	40	CPED1
chr7	120628817	120628836	20	*	X11603	79974	120628751	120937498	308748	+	0	inside	65	CPED1
chr7	120628845	120628855	11	*	X11604	79974	120628751	120937498	308748	+	0	inside	93	CPED1
chr7	121945627	121945643	17	*	X11605	389549	121941448	121944565	3118	-	1061	upstream	1061	FEZF1
chr7	127033056	127033064	9	*	X11610	168850	127010354	127032767	22414	-	288	upstream	288	ZNF800
chr7	128002014	128002023	10	*	X11630	401399	127990379	128001739	11361	-	274	upstream	274	PRRT4
chr7	128002051	128002072	22	*	X11631	401399	127990379	128001739	11361	-	311	upstream	311	PRRT4
chr7	128469964	128469972	9	*	X11634	2318	128470483	128499328	28846	+	510	upstream	510	FLNC
chr7	129142245	129142253	9	*	X11635	100287482	129142320	129152773	10454	+	66	upstream	66	SMKR1
chr7	129142347	129142355	9	*	X11636	100287482	129142320	129152773	10454	+	0	inside	26	SMKR1
chr7	136553415	136553426	12	*	X11655	1129	136553399	136701771	148373	+	0	inside	15	CHRM2
chr7	136553494	136553521	28	*	X11656	1129	136553399	136701771	148373	+	0	inside	94	CHRM2
chr7	136553524	136553534	11	*	X11657	1129	136553399	136701771	148373	+	0	inside	124	CHRM2
chr7	137533507	137533515	9	*	X11661	9162	137074385	137531609	457225	-	1897	upstream	1897	DGKI
chr7	138667527	138667536	10	*	X11662	57670	138516127	138666064	149938	-	1462	upstream	1462	KIAA1549
chr7	138667742	138667750	9	*	X11663	57670	138516127	138666064	149938	-	1677	upstream	1677	KIAA1549
chr7	138720783	138720791	9	*	X11664	92092	138710452	138720775	10324	-	7	upstream	7	ZC3HAV1L
chr7	139478129	139478160	32	*	X11666	28996	139246316	139477693	231378	-	435	upstream	435	HIPK2
chr7	139478129	139478160	32	*	X11666	6916	139478047	139720125	242079	+	0	inside	81	TBXAS1
chr7	139478177	139478186	10	*	X11667	28996	139246316	139477693	231378	-	483	upstream	483	HIPK2
chr7	139478177	139478186	10	*	X11667	6916	139478047	139720125	242079	+	0	inside	129	TBXAS1
chr7	140341751	140341760	10	*	X11674	27147	140218220	140341286	123067	-	464	upstream	464	DENND2A
chr7	141403344	141403367	24	*	X11676	57189	141356528	141401953	45426	-	1390	upstream	1390	DENND11
chr7	149410858	149410867	10	*	X11698	84626	149412102	149431664	19563	+	1234	upstream	1234	KRBA1
chr7	149471831	149471840	10	*	X11699	168544	149461271	149470295	9025	-	1535	upstream	1535	ZNF467
chr7	149471831	149471840	10	*	X11699	23145	149473131	149531053	57923	+	1290	upstream	1290	SSPOP
chr7	149472799	149472844	46	*	X11700	23145	149473131	149531053	57923	+	286	upstream	286	SSPOP
chr7	150147986	150147994	9	*	X11709	155038	150147962	150176483	28522	+	0	inside	23	GIMAP8
chr7	150433538	150433546	9	*	X11715	55340	150434436	150440737	6302	+	889	upstream	889	GIMAP5
chr7	150974459	150974467	9	*	X11737	6604	150936059	150974231	38173	-	227	upstream	227	SMARCD3
chr7	150974511	150974521	11	*	X11738	6604	150936059	150974231	38173	-	279	upstream	279	SMARCD3
chr7	150974532	150974543	12	*	X11739	6604	150936059	150974231	38173	-	300	upstream	300	SMARCD3
chr7	151107586	151107595	10	*	X11745	349136	151078207	151107740	29534	-	0	inside	144	WDR86
chr7	151574817	151574825	9	*	X11746	51422	151253201	151574316	321116	-	500	upstream	500	PRKAG2
chr7	153583199	153583238	40	*	X11752	1804	153584419	154685995	1101577	+	1180	upstream	1180	DPP6
chr7	153584038	153584048	11	*	X11753	1804	153584419	154685995	1101577	+	370	upstream	370	DPP6
chr7	153584050	153584059	10	*	X11754	1804	153584419	154685995	1101577	+	359	upstream	359	DPP6
chr7	153584202	153584226	25	*	X11755	1804	153584419	154685995	1101577	+	192	upstream	192	DPP6
chr7	155326978	155326989	12	*	X11780	285888	155293953	155326539	32587	-	438	upstream	438	CNPY1
chr7	155326992	155327000	9	*	X11781	285888	155293953	155326539	32587	-	452	upstream	452	CNPY1
chr7	155327002	155327014	13	*	X11782	285888	155293953	155326539	32587	-	462	upstream	462	CNPY1
chr7	155327016	155327032	17	*	X11783	285888	155293953	155326539	32587	-	476	upstream	476	CNPY1
chr7	155327044	155327060	17	*	X11784	285888	155293953	155326539	32587	-	504	upstream	504	CNPY1
chr7	155327063	155327074	12	*	X11785	285888	155293953	155326539	32587	-	523	upstream	523	CNPY1
chr7	155327099	155327110	12	*	X11786	285888	155293953	155326539	32587	-	559	upstream	559	CNPY1
chr7	155327136	155327146	11	*	X11787	285888	155293953	155326539	32587	-	596	upstream	596	CNPY1
chr7	155327149	155327159	11	*	X11788	285888	155293953	155326539	32587	-	609	upstream	609	CNPY1
chr7	155328130	155328138	9	*	X11789	285888	155293953	155326539	32587	-	1590	upstream	1590	CNPY1
chr7	156432683	156432691	9	*	X11800	140545	156433353	156469820	36468	+	661	upstream	661	RNF32
chr7	156804003	156804012	10	*	X11801	3110	156786745	156803347	16603	-	655	upstream	655	MNX1
chr7	156804445	156804454	10	*	X11802	3110	156786745	156803347	16603	-	1097	upstream	1097	MNX1
chr8	10529810	10529824	15	*	X11920	203076	10530147	10558103	27957	+	322	upstream	322	C8orf74
chr8	10529830	10529834	5	*	X11921	203076	10530147	10558103	27957	+	312	upstream	312	C8orf74
chr8	19795525	19795535	11	*	X11959	4023	19796582	19824770	28189	+	1046	upstream	1046	LPL
chr8	21646308	21646319	12	*	X11969	2675	21549530	21646346	96817	-	0	inside	26	GFRA2
chr8	21647791	21647802	12	*	X11970	2675	21549530	21646346	96817	-	1444	upstream	1444	GFRA2
chr8	22000804	22000813	10	*	X11980	80346	21995533	21999448	3916	-	1355	upstream	1355	REEP4
chr8	22000995	22001003	9	*	X11981	80346	21995533	21999448	3916	-	1546	upstream	1546	REEP4
chr8	22408725	22408735	11	*	X11988	10174	22409251	22433008	23758	+	515	upstream	515	SORBS3
chr8	22408759	22408769	11	*	X11989	10174	22409251	22433008	23758	+	481	upstream	481	SORBS3
chr8	22551835	22551843	9	*	X12002	1960	22545174	22550815	5642	-	1019	upstream	1019	EGR3
chr8	22960460	22960468	9	*	X12004	8794	22960327	22974950	14624	+	0	inside	132	TNFRSF10C
chr8	23565071	23565080	10	*	X12024	137814	23559964	23564111	4148	-	959	upstream	959	NKX2-6
chr8	24814747	24814755	9	*	X12033	4747	24808469	24814383	5915	-	363	upstream	363	NEFL
chr8	24814758	24814800	43	*	X12034	4747	24808469	24814383	5915	-	374	upstream	374	NEFL
chr8	25904338	25904346	9	*	X12040	64641	25699246	25902640	203395	-	1697	upstream	1697	EBF2
chr8	26370371	26370382	12	*	X12043	1808	26371709	26515693	143985	+	1326	upstream	1326	DPYSL2
chr8	26371765	26371773	9	*	X12044	10687	26362196	26371483	9288	-	281	upstream	281	PNMA2
chr8	26371765	26371773	9	*	X12044	1808	26371709	26515693	143985	+	0	inside	55	DPYSL2
chr8	26372314	26372323	10	*	X12045	10687	26362196	26371483	9288	-	830	upstream	830	PNMA2
chr8	26722627	26722636	10	*	X12046	148	26605667	26722922	117256	-	0	inside	285	ADRA1A
chr8	29209451	29209463	13	*	X12067	1846	29190579	29208267	17689	-	1183	upstream	1183	DUSP4
chr8	31496519	31496530	12	*	X12081	3084	31496911	32622558	1125648	+	380	upstream	380	NRG1
chr8	33372469	33372482	14	*	X12086	80185	33330904	33370703	39800	-	1765	upstream	1765	TTI2
chr8	33457330	33457338	9	*	X12087	78986	33448854	33457439	8586	-	0	inside	100	DUSP26
chr8	33457359	33457367	9	*	X12088	78986	33448854	33457439	8586	-	0	inside	71	DUSP26
chr8	33457595	33457603	9	*	X12089	78986	33448854	33457439	8586	-	155	upstream	155	DUSP26
chr8	37653746	37653777	32	*	X12092	25960	37654401	37701504	47104	+	623	upstream	623	ADGRA2
chr8	38757205	38757252	48	*	X12117	59339	38758753	38831430	72678	+	1500	upstream	1500	PLEKHA2
chr8	49648127	49648135	9	*	X12135	79645	49623351	49647870	24520	-	256	upstream	256	EFCAB1
chr8	49648467	49648475	9	*	X12136	79645	49623351	49647870	24520	-	596	upstream	596	EFCAB1
chr8	57359254	57359262	9	*	X12157	5179	57353513	57359282	5770	-	0	inside	19	PENK
chr8	63998364	63998372	9	*	X12168	7274	63972048	63998612	26565	-	0	inside	239	TTPA
chr8	65291195	65291204	10	*	X12169	406908	65291706	65291814	109	+	501	upstream	501	MIR124-2
chr8	65291519	65291527	9	*	X12170	406908	65291706	65291814	109	+	178	upstream	178	MIR124-2
chr8	67874745	67874753	9	*	X12181	100129654	67858736	67874825	16090	-	0	inside	71	TCF24
chr8	69244280	69244288	9	*	X12182	286189	69215703	69243726	28024	-	553	upstream	553	C8orf34-AS1
chr8	70746972	70747015	44	*	X12190	81796	70584568	70747299	162732	-	0	inside	283	SLCO5A1
chr8	70747289	70747300	12	*	X12191	81796	70584568	70747299	162732	-	0	overlapStart	0	SLCO5A1
chr8	71581843	71581874	32	*	X12194	389668	71581600	71648177	66578	+	0	inside	242	XKR9
chr8	71581843	71581874	32	*	X12194	51110	71549501	71581447	31947	-	395	upstream	395	LACTB2
chr8	71582388	71582396	9	*	X12195	51110	71549501	71581447	31947	-	940	upstream	940	LACTB2
chr8	72753459	72753480	22	*	X12197	100132891	72755358	72968547	213190	+	1877	upstream	1877	MSC-AS1
chr8	72754523	72754533	11	*	X12198	100132891	72755358	72968547	213190	+	824	upstream	824	MSC-AS1
chr8	72755268	72755317	50	*	X12199	100132891	72755358	72968547	213190	+	40	upstream	40	MSC-AS1
chr8	72987684	72987692	9	*	X12202	8989	72933486	72987819	54334	-	0	inside	126	TRPA1
chr8	72988096	72988142	47	*	X12203	8989	72933486	72987819	54334	-	276	upstream	276	TRPA1
chr8	73164249	73164300	52	*	X12205	392232	73117534	73163869	46336	-	379	upstream	379	LOC392232
chr8	75234372	75234380	9	*	X12208	56704	75146939	75233562	86624	-	809	upstream	809	JPH1
chr8	77595603	77595614	12	*	X12217	100192378	77523114	77595510	72397	-	92	upstream	92	ZFHX4-AS1
chr8	77595617	77595628	12	*	X12218	100192378	77523114	77595510	72397	-	106	upstream	106	ZFHX4-AS1
chr8	77595644	77595653	10	*	X12219	100192378	77523114	77595510	72397	-	133	upstream	133	ZFHX4-AS1
chr8	79717676	79717684	9	*	X12223	3574	79645007	79717758	72752	-	0	inside	73	IL7
chr8	79718012	79718020	9	*	X12224	3574	79645007	79717758	72752	-	253	upstream	253	IL7
chr8	82025393	82025403	11	*	X12229	55824	81880046	82024303	144258	-	1089	upstream	1089	PAG1
chr8	85095451	85095470	20	*	X12230	138046	85095453	85834078	738626	+	0	overlapStart	0	RALYL
chr8	87082753	87082785	33	*	X12233	85481	87060691	87081851	21161	-	901	upstream	901	PSKH2
chr8	96144859	96144869	11	*	X12243	79666	96145949	96168913	22965	+	1079	upstream	1079	PLEKHF2
chr8	98290510	98290518	9	*	X12249	85453	98285714	98290176	4463	-	333	upstream	333	TSPYL5
chr8	99437558	99437581	24	*	X12250	3788	99439250	99443023	3774	+	1668	upstream	1668	KCNS2
chr8	99439441	99439449	9	*	X12251	3788	99439250	99443023	3774	+	0	inside	190	KCNS2
chr8	99439458	99439467	10	*	X12252	3788	99439250	99443023	3774	+	0	inside	207	KCNS2
chr8	101118463	101118472	10	*	X12258	26166	100973276	101118344	145069	-	118	upstream	118	RGS22
chr8	101118841	101118851	11	*	X12259	26166	100973276	101118344	145069	-	496	upstream	496	RGS22
chr8	110374599	110374617	19	*	X12275	93035	110374706	110543500	168795	+	88	upstream	88	PKHD1L1
chr8	110374620	110374628	9	*	X12276	93035	110374706	110543500	168795	+	77	upstream	77	PKHD1L1
chr8	110988535	110988547	13	*	X12285	27012	110979233	110988076	8844	-	458	upstream	458	KCNV1
chr8	114450734	114450763	30	*	X12289	114788	113235159	114449242	1214084	-	1491	upstream	1491	CSMD3
chr8	114450766	114450774	9	*	X12290	114788	113235159	114449242	1214084	-	1523	upstream	1523	CSMD3
chr8	114450806	114450814	9	*	X12291	114788	113235159	114449242	1214084	-	1563	upstream	1563	CSMD3
chr8	114450884	114450895	12	*	X12292	114788	113235159	114449242	1214084	-	1641	upstream	1641	CSMD3
chr8	120427897	120427936	40	*	X12294	4856	120428552	120436678	8127	+	615	upstream	615	CCN3
chr8	120428105	120428115	11	*	X12295	4856	120428552	120436678	8127	+	436	upstream	436	CCN3
chr8	121824676	121824684	9	*	X12299	6641	121547985	121824309	276325	-	366	upstream	366	SNTB1
chr8	125740744	125740754	11	*	X12310	9788	125563028	125740730	177703	-	13	upstream	13	MTSS1
chr8	134583922	134583931	10	*	X12342	6482	134467091	134584183	117093	-	0	inside	251	ST3GAL1
chr8	140716316	140716328	13	*	X12352	51305	140613082	140715299	102218	-	1016	upstream	1016	KCNK9
chr8	140716345	140716362	18	*	X12353	51305	140613082	140715299	102218	-	1045	upstream	1045	KCNK9
chr8	140716365	140716394	30	*	X12354	51305	140613082	140715299	102218	-	1065	upstream	1065	KCNK9
chr8	140717168	140717171	4	*	X12355	51305	140613082	140715299	102218	-	1868	upstream	1868	KCNK9
chr8	142517436	142517448	13	*	X12358	389690	142443929	142517330	73402	-	105	upstream	105	MROH5
chr8	143485618	143485630	13	*	X12369	203062	143293441	143484543	191103	-	1074	upstream	1074	TSNARE1
chr8	143485682	143485692	11	*	X12370	203062	143293441	143484543	191103	-	1138	upstream	1138	TSNARE1
chr8	143808860	143808869	10	*	X12412	100288181	143783670	143808391	24722	-	468	upstream	468	LNCOC1
chr8	143808860	143808869	10	*	X12412	51337	143808621	143818350	9730	+	0	inside	238	THEM6
chr8	143809073	143809082	10	*	X12413	100288181	143783670	143808391	24722	-	681	upstream	681	LNCOC1
chr8	143809197	143809206	10	*	X12414	100288181	143783670	143808391	24722	-	805	upstream	805	LNCOC1
chr8	144241887	144241895	9	*	X12418	4062	144239331	144242053	2723	-	0	inside	157	LY6H
chr8	144513536	144513547	12	*	X12424	389692	144510230	144512602	2373	-	933	upstream	933	MAFA
chr9	840726	840768	43	*	X12447	1761	841690	969090	127401	+	921	upstream	921	DMRT1
chr9	841631	841640	10	*	X12448	1761	841690	969090	127401	+	49	upstream	49	DMRT1
chr9	841722	841730	9	*	X12449	1761	841690	969090	127401	+	0	inside	31	DMRT1
chr9	977086	977094	9	*	X12453	58524	976968	991732	14765	+	0	inside	117	DMRT3
chr9	1048422	1048430	9	*	X12456	10655	1050346	1057554	7209	+	1915	upstream	1915	DMRT2
chr9	4300063	4300071	9	*	X12472	169792	3824128	4300035	475908	-	27	upstream	27	GLIS3
chr9	4300210	4300247	38	*	X12473	169792	3824128	4300035	475908	-	174	upstream	174	GLIS3
chr9	4490355	4490364	10	*	X12474	6505	4490427	4587469	97043	+	62	upstream	62	SLC1A1
chr9	4490637	4490647	11	*	X12475	6505	4490427	4587469	97043	+	0	inside	209	SLC1A1
chr9	10614536	10614545	10	*	X12478	5789	8314246	10612723	2298478	-	1812	upstream	1812	PTPRD
chr9	14723164	14723210	47	*	X12481	9350	14719732	14722715	2984	-	448	upstream	448	CER1
chr9	21993800	21993845	46	*	X12500	100048912	21994790	22121093	126304	+	944	upstream	944	CDKN2B-AS1
chr9	21994286	21994295	10	*	X12501	100048912	21994790	22121093	126304	+	494	upstream	494	CDKN2B-AS1
chr9	21994286	21994295	10	*	X12501	1029	21967751	21994490	26740	-	0	inside	194	CDKN2A
chr9	32782271	32782280	10	*	X12509	401498	32783497	32789199	5703	+	1216	upstream	1216	TMEM215
chr9	33448170	33448178	9	*	X12510	360	33441152	33447631	6480	-	538	upstream	538	AQP3
chr9	34590155	34590185	31	*	X12520	1271	34551430	34590138	38709	-	16	upstream	16	CNTFR
chr9	36134713	36134744	32	*	X12526	152007	36136742	36163903	27162	+	1997	upstream	1997	GLIPR2
chr9	37036212	37036221	10	*	X12550	5079	36838531	37034476	195946	-	1735	upstream	1735	PAX5
chr9	38425032	38425040	9	*	X12557	347252	38406525	38424444	17920	-	587	upstream	587	IGFBPL1
chr9	38425055	38425063	9	*	X12558	347252	38406525	38424444	17920	-	610	upstream	610	IGFBPL1
chr9	38622287	38622296	10	*	X12559	253650	38543236	38620360	77125	-	1926	upstream	1926	ANKRD18A
chr9	69148356	69148409	54	*	X12587	595135	69080244	69147854	67611	-	501	upstream	501	PGM5P2
chr9	70971324	70971352	29	*	X12588	5239	70971815	71145977	174163	+	462	upstream	462	PGM5
chr9	70972830	70972881	52	*	X12589	572558	70970109	70972757	2649	-	72	upstream	72	PGM5-AS1
chr9	72287395	72287409	15	*	X12595	320	72042449	72287275	244827	-	119	upstream	119	APBA1
chr9	72287447	72287459	13	*	X12596	320	72042449	72287275	244827	-	171	upstream	171	APBA1
chr9	85678300	85678308	9	*	X12607	158158	85594500	85678043	83544	-	256	upstream	256	RASEF
chr9	86153209	86153217	9	*	X12612	257019	85857905	86153348	295444	-	0	inside	130	FRMD3
chr9	86155203	86155212	10	*	X12613	257019	85857905	86153348	295444	-	1854	upstream	1854	FRMD3
chr9	87282667	87282675	9	*	X12616	4915	87283466	87638505	355040	+	790	upstream	790	NTRK2
chr9	95709059	95709068	10	*	X12682	89846	95709601	95798518	88918	+	532	upstream	532	FGD3
chr9	95709078	95709086	9	*	X12683	89846	95709601	95798518	88918	+	514	upstream	514	FGD3
chr9	95709289	95709298	10	*	X12684	89846	95709601	95798518	88918	+	302	upstream	302	FGD3
chr9	95709300	95709308	9	*	X12685	89846	95709601	95798518	88918	+	292	upstream	292	FGD3
chr9	95709320	95709335	16	*	X12686	89846	95709601	95798518	88918	+	265	upstream	265	FGD3
chr9	95709337	95709350	14	*	X12687	89846	95709601	95798518	88918	+	250	upstream	250	FGD3
chr9	95709352	95709360	9	*	X12688	89846	95709601	95798518	88918	+	240	upstream	240	FGD3
chr9	95709431	95709439	9	*	X12689	89846	95709601	95798518	88918	+	161	upstream	161	FGD3
chr9	95945496	95945504	9	*	X12690	65268	95947212	96082854	135643	+	1707	upstream	1707	WNK2
chr9	95946708	95946717	10	*	X12691	65268	95947212	96082854	135643	+	494	upstream	494	WNK2
chr9	98280237	98280249	13	*	X12704	5727	98205264	98279247	73984	-	989	upstream	989	PTCH1
chr9	100262557	100262565	9	*	X12718	7111	100263462	100364025	100564	+	896	upstream	896	TMOD1
chr9	100615763	100615771	9	*	X12722	2304	100615537	100618997	3461	+	0	inside	225	FOXE1
chr9	101471574	101471590	17	*	X12725	9568	101050364	101471479	421116	-	94	upstream	94	GABBR2
chr9	102582842	102582852	11	*	X12726	8013	102584137	102629173	45037	+	1284	upstream	1284	NR4A3
chr9	102583343	102583353	11	*	X12727	8013	102584137	102629173	45037	+	783	upstream	783	NR4A3
chr9	102583386	102583397	12	*	X12728	8013	102584137	102629173	45037	+	739	upstream	739	NR4A3
chr9	102583973	102583996	24	*	X12729	8013	102584137	102629173	45037	+	140	upstream	140	NR4A3
chr9	102583999	102584007	9	*	X12730	8013	102584137	102629173	45037	+	129	upstream	129	NR4A3
chr9	102584016	102584024	9	*	X12731	8013	102584137	102629173	45037	+	112	upstream	112	NR4A3
chr9	102584274	102584282	9	*	X12732	8013	102584137	102629173	45037	+	0	inside	136	NR4A3
chr9	102584291	102584300	10	*	X12733	8013	102584137	102629173	45037	+	0	inside	153	NR4A3
chr9	102584307	102584316	10	*	X12734	8013	102584137	102629173	45037	+	0	inside	169	NR4A3
chr9	103791162	103791171	10	*	X12738	54886	103791031	104087417	296387	+	0	inside	130	PLPPR1
chr9	103791199	103791208	10	*	X12739	54886	103791031	104087417	296387	+	0	inside	167	PLPPR1
chr9	111929421	111929429	9	*	X12750	23732	111899581	111929571	29991	-	0	inside	141	FRRS1L
chr9	112260536	112260544	9	*	X12752	5774	112137974	112260593	122620	-	0	inside	48	PTPN3
chr9	113343162	113343170	9	*	X12754	79987	113127529	113342160	214632	-	1001	upstream	1001	SVEP1
chr9	115653401	115653409	9	*	X12756	57864	115641200	115653193	11994	-	207	upstream	207	SLC46A2
chr9	116916697	116916710	14	*	X12766	85301	116918231	117072975	154745	+	1520	upstream	1520	COL27A1
